제목,지역,소분류,성별,내용
[서울시장애인재활협회] 정보제공 봉사자 모집(~12/21),서울,성동구,공통,"서울시장애인재활협회에서 장애인과 장애인 가족의 정보격차해소 지원을 위해 정보제공 봉사자를 모집합니다.서울시 장애/재활 정보제공 및 관련 기관의 서비스를 선별하여 서울시 장애 정보를 한 눈에 볼 수 있는 온라인 사이트에 업로드하는 활동입니다.<활동 안내>1.모집인원 : 대학생 자원봉사자 3명2.활동일시 : 2019년 1월 2일 ~ 2019년 6월 30일 (주 2회, 총 6개월간 활동을 진행하며 차후 활동 연장 가능) 1회 2시간 등록3.황동내용 : 서울 전역 장애 관련 정보 서칭, 업로드4.모집기간 : 2018.11.27(화).~ 2018. 12. 21(금) 16:00.※12/26(수) 또는 12/27(목) 오전 10시, OT 진행 예정(서울재활협회 사무실 방문)5. 신청방법 -봉사 신청 후, ""이메일""로 아래 내용을 전달해주시기 바랍니다.※""정보제공 봉사자 신청"" ←꼭 봉사명 추가하세요!  이름/성별/나이/소속(학교,학과)/개인연락처/이메일주소/장애유무(유형)/VMS ID 인적사항을 '메일'로 전달주신 분들에 한해   접수 순 연락 예정.6. 문 의 : 담당 김정 (02-2637-4161,  rikorea-seoul@naver.com)★ 활동시간 조정이 가능한 봉사입니다.  궁금하신 내용이 있으시다면 편하게 연락 바랍니다 ★ ※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
서울시장애인재활협회] 정보제공 봉사자 모집(~12/21) ,서울,성동구,공통,"서울시장애인재활협회에서 장애인과 장애인 가족의 정보격차해소 지원을 위해 정보제공 봉사자를 모집합니다.서울시 장애/재활 정보제공 및 관련 기관의 서비스를 선별하여 서울시 장애 정보를 한 눈에 볼 수 있는 온라인 사이트에 업로드하는 활동입니다.<활동 안내>1.모집인원 : 대학생 자원봉사자 3명2.활동일시 : 2019년 1월 2일 ~ 2019년 6월 30일 (주 2회, 총 6개월간 활동을 진행하며 차후 활동 연장 가능) 1회 2시간 등록3.황동내용 : 서울 전역 장애 관련 정보 서칭, 업로드4.모집기간 : 2018.11.27(화).~ 2018. 12. 21(금) 16:00.※12/26(수) 또는 12/27(목) 오전 10시, OT 진행 예정(서울재활협회 사무실 방문)5. 신청방법 -봉사 신청 후, ""이메일""로 아래 내용을 전달해주시기 바랍니다.※""정보제공 봉사자 신청"" ←꼭 봉사명 추가하세요!  이름/성별/나이/소속(학교,학과)/개인연락처/이메일주소/장애유무(유형)/VMS ID 인적사항을 '메일'로 전달주신 분들에 한해   접수 순 연락 예정.6. 문 의 : 담당 김정 (02-2637-4161,  rikorea-seoul@naver.com)★ 활동시간 조정이 가능한 봉사입니다.  궁금하신 내용이 있으시다면 편하게 연락 바랍니다 ★ ※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
[서울시장애인재활협회] 정보제공 봉사자 모집(~12/21),서울,성동구,공통,"서울시장애인재활협회에서 장애인과 장애인 가족의 정보격차해소 지원을 위해 정보제공 봉사자를 모집합니다.서울시 장애/재활 정보제공 및 관련 기관의 서비스를 선별하여 서울시 장애 정보를 한 눈에 볼 수 있는 온라인 사이트에 업로드하는 활동입니다.<활동 안내>1.모집인원 : 대학생 자원봉사자 3명2.활동일시 : 2019년 1월 2일 ~ 2019년 6월 30일 (주 2회, 총 6개월간 활동을 진행하며 차후 활동 연장 가능) 1회 2시간 등록3.황동내용 : 서울 전역 장애 관련 정보 서칭, 업로드4.모집기간 : 2018.11.27(화).~ 2018. 12. 21(금) 16:00.※12/26(수) 또는 12/27(목) 오전 10시, OT 진행 예정(서울재활협회 사무실 방문)5. 신청방법 -봉사 신청 후, ""이메일""로 아래 내용을 전달해주시기 바랍니다.※""정보제공 봉사자 신청"" ←꼭 봉사명 추가하세요!  이름/성별/나이/소속(학교,학과)/개인연락처/이메일주소/장애유무(유형)/VMS ID 인적사항을 '메일'로 전달주신 분들에 한해   접수 순 연락 예정.6. 문 의 : 담당 김정 (02-2637-4161,  rikorea-seoul@naver.com)★ 활동시간 조정이 가능한 봉사입니다.  궁금하신 내용이 있으시다면 편하게 연락 바랍니다 ★ ※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
[서울시장애인재활협회] 정보제공 봉사자 모집(~12/21),서울,성동구,공통,"서울시장애인재활협회에서 장애인과 장애인 가족의 정보격차해소 지원을 위해 정보제공 봉사자를 모집합니다.서울시 장애/재활 정보제공 및 관련 기관의 서비스를 선별하여 서울시 장애 정보를 한 눈에 볼 수 있는 온라인 사이트에 업로드하는 활동입니다.<활동 안내>1.모집인원 : 대학생 자원봉사자 3명2.활동일시 : 2019년 1월 2일 ~ 2019년 6월 30일 (주 2회, 총 6개월간 활동을 진행하며 차후 활동 연장 가능) 1회 2시간 등록3.황동내용 : 서울 전역 장애 관련 정보 서칭, 업로드4.모집기간 : 2018.11.27(화).~ 2018. 12. 21(금) 16:00.※12/26(수) 또는 12/27(목) 오전 10시, OT 진행 예정(서울재활협회 사무실 방문)5. 신청방법 -봉사 신청 후, ""이메일""로 아래 내용을 전달해주시기 바랍니다.※""정보제공 봉사자 신청"" ←꼭 봉사명 추가하세요!  이름/성별/나이/소속(학교,학과)/개인연락처/이메일주소/장애유무(유형)/VMS ID 인적사항을 '메일'로 전달주신 분들에 한해   접수 순 연락 예정.6. 문 의 : 담당 김정 (02-2637-4161,  rikorea-seoul@naver.com)★ 활동시간 조정이 가능한 봉사입니다.  궁금하신 내용이 있으시다면 편하게 연락 바랍니다 ★ ※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
누룽지 작업 보조(정기적,전남,여수시,공통,여수장애인재활자립장은 장애인 직업재활시설입니다. 누룽지 및 애호박 포장재 작업을 통한 수익으로 장애인분들에게 급여 및 훈련수당을 지급하고 있습니다.누룽지 작업하는데 장애인분들의 작업을 지원해 줄 봉사자가 필요합니다. 정기적으로 하실 수 있는 분들만 문의 바랍니다.※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)
장애인도우미견과 함께 하는 사회만들기 ,경기,평택시,공통,"한국에서 유일한 장애인도우미견(시각, 청각, 지체)을 양성하고 분양하는 곳입니다. 장애인도우미견 후보견들의 관리 및 사회화 훈련을 주로 이루어 지며 장애인도우미견 전문 훈련시 서포트 해주는 역할을 하게 됩니다. 전문적인 봉사이다 보니 단기 봉사는 하기 어려우며 적어도 3개월의 봉사를 할 수 있어야 됩니다.- 재능 기부자를 찾습니다. 영어번역 가능자, 홈페이지 관리 및 수정 가능자, 홍보 전문가 이외의 자신의 재능기부 가능 ※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
부천성모병원 대학생 자원봉사자 모집,경기,부천시,공통,안녕하세요. 가톨릭대학교 부천성모병원 자원봉사자실입니다.부천성모병원에서 자원봉사자를 모집하고 있습니다.1. 모집분야가. 무인수납 및 병원안내2. 자격요건가. 20세이상 (휴학생 가능)나. 정기적으로 (최소 3개월이상) 주 1회 가능한 자.3. 봉사시간가. 월-금나. 평일 오전 > 9:00 - 12:00다. 평일 오후 > 13:30 - 16:30(*오전/오후 중 원하는 시간대 선택)4. 기타가. 봉사활동 인증(VMS) ※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)
병원안내,전남,화순군,공통,화순전남대학교병원 로비에 무인수납기 도입에 따라 병원안내 및 무인수납기 운영에 필요한 자원봉사자를 모집합니다.※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)
장애인직업재활시설 단순임가공조립,부산,사상구,공통,"*지원직업재활원에서 단순임가공조립(콘센트및 조선기자재 단순 조립작업) 봉사자를 구합니다. *봉사장소 : 지원직업재활원(부산 사상구 사상로 84-8,   감전역 2번출구 도보 1~2분  위치)*봉사시간 : 평일 9-18시  개별 가능한 시간*담당자 연락처 : 010-8510-3382  ※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
아름다운가게 광주첨단점,광주,광산구,공통,"아름다운가게매장 자원봉사구매자 응대, 기증품 판매청소 및 물품 진열, 정리정돈기증자 응대, 기증품 관리활동시간주 1회 활동(고정 요일/고정 시간)오전 : 10:00~14:00 / 오후 : 14:00~18:00화요일 오후 1명/ 수요일 오후 1명/목요일 오전 1명/금요일 오전 2명/금요일 오후 2명/토요일 오후 2명활동기간2018년 8월부터 꾸준히/ 최소 6개월 이상 활동(시 요일/시간 변경 가능)활동내용재사용나눔가게 운영지원(아름다운가게 매장 운영보조 및 기증품 정리)활동장소아름다운가게 광주첨단점(광산구 첨단중앙로 182번길 8(쌍암동) 롯데슈퍼 옆활동혜택봉사활동확인서 발급(1365 자원봉사포털에 등록)※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
부천성모병원 성인 자원봉사자 모집,경기,부천시,공통,안녕하세요. 가톨릭대학교 부천성모병원 자원봉사Unit입니다.부천성모병원에서 성인자원봉사자를 모집하고 있습니다.1. 모집분야가. 무인수납 및 병원안내2. 자격요건가. 60세이하나. 정기적으로 (최소3개월이상) 주1회 가능한 자.3. 봉사시간가. 월-금나. 평일 오전: 10:00~12:00다. 평일 오후: 14:00~16:00(*오전/오후 중 원하는 시간대 선택)4. 기타가. 봉사활동 인증(VMS)※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)
이미용봉사,충남,아산시,공통,병원 내 환자 이미용 봉사자를 모집합니다. ※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)
수선(미싱)자원봉사자,울산,울주군,공통,* 수선(미싱)자원봉사자 급구- 내용: 환의 수선 작업- 봉사장소: 울산광역시 울주군 삼남면 하방로 39 이손요양병원- 봉사주기: 월 1회 이상 정기 봉사 ※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)
일손돕기,충남,아산시,공통,"꼭!꼭!꼭! 봉사 오시기 전에 무지개동산 담당자 핸드폰에 봉사 하려는 분의 이름과 vms 아이디와  어느학교 몇학년 몇반 생년월일 앞자리와 함께 봉사 날짜와 시간을 문자로 남기고 핸드폰 전화로 문의 할 경우는 저녁 6시 넘기지 말아 주시고 주말에는 핸드폰 전화상담 안받으니 평일 월요일  수요일 목요일 위주로 신청해 주시고 전화 상담 오후6시전에 해주시고 꼭 핸드폰 문자로 저녁 6시 전까지 해 주시면 감사 하겠습니다 근무 안하는 날는 일요일과 화요일.금요일은 휴뮤 일이니 담당자 휴무일에는 문자나 전화상담 하지 않아 주셨으면 합니다. 너무 많은 분들이 전화나 문자를 주고 있어서 휴일에도 응대를 해 주어야 하는 고충이 있어요.....( 담당자:최명주사회복지사 010-8768-1178)******저녁 6시 넘어서 전화나 문자 줄 경우 응대를 못 해 드리니 이점 양해 부탁 드립니다.************봉사 신청자가 많을 경우 연락온 순서대로 메모 해서 인원을 제한 하고 있으니 봉사 활동을 하실 계획이 있으시면 미리 날짜를 정하셔서 vms 회원 가입하시고 이름 학교 학년을 문자로 남겨놔주셔요*********봉사 활동 대기에 올려 놔도 바빠서 확인 못 하고 있으니 꼭꼭꼭 핸드폰 문자로 남겨 놔 주셔야 모든 것이 원활하게 됩니다.***********오셔서 봉사 활 내용 : 어르신과 말벗하기.원내 청소하기.어르신과 산책하기.풍선배구 해드리기.사무실 서류정리,어르신 식사보조.일손돕기등**********봉사오시는 분이 감기나 질환이 있으시면 봉사를 자제해 주시고 몸 컨디션이 좋을때 오셔서 봉사해 주셔요.****************중고등 학생은 평상시에는 주말(토,일요일) 오전 9시부터12시나 13시까지 봉사 활동 하시고 방학때는 평일도 봉사활동을 원하시면 전화상담 하시고 오셔서 봉사 활동을 해 주시면           되고 봉사 실적(시간)을 바삐 해야 할 경우는 상담해서 오후에도 봉사 해 주셔도 됩니다.(봉사 오실때 식사를 꼭꼭꼭 하시고 점심은 제공하지 않음)******대학생과 일반인은 시간 관계 없이 상담을 통해 시간을 자유롭게 하실 수 있습니다,******독감이 유행하거나 전염병이 유행할 때는 봉사 활동을 안 받고 있습니다.  특히 학생들은 12월달 봉사를 많이 신청하는데 사정에 따라서 봉사를 안 받으니 미리미리 봉사를 하시기        바라겠습니다.※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
바둑자원봉사,서울,강북구,공통,번동데이케어센터(어르신 주야간보호시설)에서 어르신들과 함께 바둑을 둘 자원봉사자를 모집합니다.센터를 이용하고 계시는 어르신들과 즐겁게 바둑을 두실줄 아는 분이면 누구든 환영합니다.언제든 연락주세요^^※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)
초록우산 어린이재단 경북지역본부 행정자원봉사자 모집,경북,포항시,공통,■ 어린이재단 경북지역본부 자원봉사자 모집 ■ 가. 활동기간 : 2019년 연중가능 나. 활동시간 : 평일 10:00 ~ 17:00 다. 활동장소 : 초록우산 어린이재단 경북지역본부 사무실 (경북 포항시 남구 포스코대로 320 mp빌딩 4층0 라. 활동내용 : 사무행정보조 및 자료 검색 마. 활동혜택 : 자원봉사시간 및 간식제공 바. 신청방법 : 어린이재단 홈페이지 모집신청 클릭 후 전화요청 054 273 7333 나눔사업팀 김형권※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)
