제목,지역,소분류,성별,내용
영역별 재능기부,경기,광명시,공통,"안녕하세요 광명장애인종합복지관입니다.^^ 장애인 복지관에서는 영역별 재능기부를 모집하고자 합니다.개인이 가지고 있는 재능을 개인의 이익이나 기술개발에만 몰두하지 않고 이를 활용해 사회에 기여하는 새로운 기부형태를 말하며,  개인이 가진 재능을 사회단체 또는 공공기관 등에 기부하여 사회에 공헌하는 것입니다.모든연령대를 대상으로 모집을 하고 있으며, 한 계층을 대상으로 하셔도 됩니다.          *재능기부*재능장소 : 광명장애인종합복지관 관내모집기간 : 2018년 8월3일부터~모집시까지모집분야 : 노래, 미술, 악기, 댄스, 운동, 퍼포먼스 등 다양한 문화예술분야신청자격 : 재능기부를 희망하는 단체 또는 개인문의 : 광명장애인종합복지관 사례관리지역연계팀 070-4510-3640~3 ※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
[계양재가노인지원서비스센터] 차량봉사자 모집합니다.,인천,계양구,공통,"안녕하세요. 계양재가노인지원서비스센터입니다.본 센터에서는 식생활 사업에 따른 밑반찬 전달 자원봉사자를 모집하려고 합니다.많은 관심과 참여 부탁드리겠습니다.-------------------------------------------------------------------------------일시 : 매월 첫째,둘째,셋째 주 목요일(오후 14시 ~ 18시) (거의 고정된 시간)장소 : 본 센터에서 출발하여 각 담당구역(임학병방, 계산동, 효성동)으로 나뉘어 어르신들 댁 방문참고사항 : 어르신댁 특성상 골목길이 많은관계로 경차를 소유하셔서 자차로 봉사가 가능하신 분이었으면 좋겠습니다. 기타 문의사항이 있으신 분들은 계양재가노인지원서비스센터로 연락주시기 바랍니다. (업무시간[09:00-18:00] 내 032-556-0005 / 업무시간(18:00~) 외 010-4081-3407)※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
독거노인 간식전달 및 안부확인 자원봉사활동,대구,수성구,공통,※화성재가노인복지센터에서 간식전달 및 안부연락 봉사자를 찾습니다.하는 내용 : 수성구 일대의 홀로사시는 어르신들을 찾아뵙고 간식 및 밑반찬을 전달하는 일입니다. 어르신들을 찾아뵙고 간식 및 밑반찬을 전달하며 어르신들에게 말벗서비스를 제공해주는 봉사활동입니다. 홀로 사시는 어르신들은 경제적으로 매우 열악하게 지내고 계시어 복지적인 마인드 및 오래 지속해주실분을 찾고 있습니다. 봉사활동을 하시는 것은 좋지만 어르신들은 사람이 자주 바뀌면 좋아하지 않으시기 때문에 신중히 생각해주시고 복지적은 마인드가 있으셨으면 좋겠습니다. 항상 세상의 희망이 되시는 선생님들이 있어서 오늘도 독거노인 어르신들은 행복을 느끼며 살아가십니다. ^^문의사항 : 전민재 사회복지사 (053-767-1185)※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)
이미용,서울,강서구,공통,매월1회 이미용 봉사가능하신분 모십니다 꾸준하게 해주실분을 원합니다.저희는 48명의 어르신이 계시고 남자는 16분 여자는 32분 계십니다.매월 1회 방문하셔서 한층에서만 해주시면 됩니다.미용도구 필요하신게 있으시면 준비해놓습니다^^시간 조정가능합니다. 원하시는 날짜지정 가능합니다. 연락주세요!※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)
한글교육 가정자원봉사자 모집합니다^^,부산,사하구,여,"저희 평화재가노인지원서비스스센터에서는 한글을 까우치지 못한 어르신댁으로 찾아가서 한글교육 및 말벗을 하실 가정자원봉사자를 찾고 있습니다.아래를 참고하시어 봉사활동에 참여함으로 사랑과 나눔을 실천하시길 바랍니다.- 일시 : 주1회 1시간씩(시간조정가능)- 지역 : 괴정1명, 대티1명- 대상 : 어르신을 사랑하는 봉사자 (30~50대)- 담당 : 신규원 사회복지사(201-2248)*혜택 : 자원봉사활동시간 부여 및 한글교재에 대한 구입 및 기부금 영수증 발급가능 ※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
어르신 말벗 정서 인지지원,서울,강남구,공통,  압구정 1번출구 구 현대 아파트 와상 남자 어르신 정서지원 말벗 봉사시간 일정은 봉사자 일정으로 조정가능010-7229-7898※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)
어르신 웃음치료 실버레크,부산,해운대구,공통,이 곳은 치매어르신들을 케어하는 사회복지시설입니다.월 2회정도 어르신들을 위한 웃음치료 실버레크 가능하신 봉사자분들 지원을 바랍니다.부모님을 생각하는 마음으로 지원을 부탁드립니다. ※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)
재가봉사자,충북,청주시,공통,"안녕하세요The아름다운재가장기요양기관입니다.재가봉사 생활지원 봉사입니다~^^!(프로그램 보조도움,말벗,식사도움,등 .. )어르신들에 대한 공경하는 마음과봉사자의 따듯한 마음을 가진 봉사자님 들께서는the아름다운재가장기요양기관 저희 어르신들에게 특별한 시간을 함께해주세요!일요일 휴일 제외로 (평일,공휴일) 언제든지 가능합니다 ~!! ※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
목욕봉사자,충북,청주시,공통,"안녕하세요the아름다운재가장기요양기관입니다매주,화요일 - 목욕(남자)목요일 - 목욕(여자)화,목 목욕서비스를 진행합니다 ^^!어르신을 공경하며 사랑하는 마음을 가지신 !!행복을 위해 봉사하는 봉사자,봉사단체 께서는the아름다운재가장기요양기관에 더불어 함께하는 소중한 시간을 간직하고 싶습니다 ※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
[차량봉사]밑반찬서비스 배달,서울,송파구,공통,"본 복지관에서는 60명의 재가장애인에게 건강한 식생활 및 정서지원을 위한 밑반찬서비스를 지원하고 있습니다.이를 위한 밑반찬 차량배달 자원봉사자를 모집합니다.○ 봉사일시 : 매주 화요일 오후 1시 ~ 오후 5시 30분 중 (1~2시간)○ 봉사내용 : 차량으로 재가장애인 가정에 밑반찬 배달, 정서지원(4가정)○ 활동위치 : 마천, 거여동 4가정(협의가능)○ 자격요건 : 봉사활동 경험이 없으신 분도 참여 가능 / 장기적으로 활동 가능한 분 우대 ※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
재능기부,제주,제주시,공통,"재능기부, 노력봉사할 봉사자를 모집합니다※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
결식우려 독거어르신 국밑반찬지원,대구,달성군,공통,"단비노인복지센터에서는 화원, 옥포 일대의 결식우려 독거어르신 40여분에게 국밑반찬을 지원해드리고 있습니다.1. 일시 : 매월 3셋째주 토요일 국밑반찬 조리 봉사 (09:00 ~ 13:00 4시간) 배달봉사 ( 12:00 ~ 15:00 3시간)2. 장소 : 대구광역시 달성군 화원읍 성화로 40 단비노인복지센터3. 내용 : 국밑반찬 조리 및 배달(차량소유자)* 배달봉사자는 자차로 운전가능하신분을 모집하고 있습니다.* 정기적인 봉사활동이 가능하신분을 모집합니다.* 단비노인복지센터 053)643-2013 ※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
결식우려 독거어르신 국밑반찬지원,대구,달성군,공통,"단비노인복지센터에서는 화원, 옥포 일대의 결식우려 독거어르신 40여분에게 국밑반찬을 지원해드리고 있습니다.1. 일시 : 매월 3셋째주 토요일 국밑반찬 조리 봉사 (09:00 ~ 13:00 4시간) 배달봉사 ( 12:00 ~ 15:00 3시간)2. 장소 : 대구광역시 달성군 화원읍 성화로 40 단비노인복지센터3. 내용 : 국밑반찬 조리 및 배달(차량소유자)* 배달봉사자는 자차로 운전가능하신분을 모집하고 있습니다.* 정기적인 봉사활동이 가능하신분을 모집합니다.* 단비노인복지센터 053)643-2013 ※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
결식우려 독거어르신 국밑반찬 조리 및 배달,대구,달성군,공통," 단비노인복지센터에서는 화원, 옥포 일대의 결식우려 독거어르신 40여분에게 국밑반찬을 지원해드리고 있습니다.1. 일시 : 매월 3셋째주 토요일 밑반찬 조리 봉사 (09:00 ~ 13:00 4시간) 배달봉사 ( 13:00 ~ 15:00 2시간)2. 장소 : 대구광역시 달성군 화원읍 성화로 40 단비노인복지센터3. 내용 : 밑반찬 조리 및 배달(차량소유자)* 배달봉사자는 자차로 운전가능하신분을 모집하고 있습니다.* 정기적인 봉사활동이 가능하신분을 모집합니다.* 단비노인복지센터 053)643-2013  ※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
구로종합사회복지관 결식지원사업 보조,서울,구로구,공통,"구로종합사회복지관에서는 저소득 어르신의 결식예방과 규칙적인 식사를 통한 건강관리를 조력하고자 무료급식 서비스(경로식당, 식사 및 밑반찬 배달)를 진행하고 있습니다. 이에 무료급식 중 경로식당 내 저소득 어르신들의 원활한 식사제공을 위한 보조인력을 모집하고 있으니 많은 관심 부탁드립니다.*활동일시: 월~금요일 오전중(09:00~13:00) 단, 요일은 협의가능하나 시간대는 고정 요망*활동가능인원: 단체도 참여가능하나 1회 활동 시, 최대 활동인원은 3인 이내로 제한(단, 개별활동도 가능)*활동내용: 원활한 급식제공을 위한 주방 및 배식 보조(설거지 등)*신청방법: 온라인 신청 후 복지관 내방하여 활동신청(개인민감정보 보호를 위한 동의서/서약서 작성을 위해 복지관 내방해 주셔야 합니다.)문의: 구로종합사회복지관 진영은 사회복지사 02-852-0525 / 070-5039-4308※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
시립서부데이케어센터 자원봉사자 모집,서울,마포구,공통,"시립서부데이케어센터는 주야간 보호시설로치매 및 뇌졸중, 노인성질환을 가진 어르신들이이용하시는 시설입니다.이용 어르신들의 일상생활에 도움을 주실 봉사자님의 손길을 기다리고 있습니다.1. 프로그램 봉사2, 일상생활 봉사3. 행사 봉사다양한 영역에서의 봉사활동을 하실 분들의 많은 관심과 봉사 부탁드립니다.※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
도시락 배달 봉사,대구,달서구,공통,"굿실버노인복지센터는 경제적, 정신적, 신체적인 이유로 독립적인 생활을 영위하기 어려운 수급자 및 저소득어르신 가정에 다양한 서비스를 제공하고 있습니다.그 중에서도, 어르신께서 건강하고 따뜻한 식생활 영위를 위하여 밑반찬지원, 도시락지원을 실시하고 있습니다!!다음과 같이 도시락 및 밑반찬 배달 봉사자를 모집합니다~!* 활동일시 : 매주 금요일(14:00 ~ 16:00)* 활동내용 : 달서구 지역(송현동, 상인동)에 거주하는 저소득 독거 어르신들께 따뜻한 도시락을 전해 드리기 위해, 배달봉사자 or 차량지원자를 모집합니다^^* 모집인원 : 0명* 활동장소 : 굿실버노인복지센터(대구 달서구 송현동 / 월촌역 인근)* 모집기간 : 상시모집(09:00 ~ 18:00)* 신청방법 : 전화신청(굿실버노인복지센터 이상호 사회복지사 ☎053-628-0119)                 주저하지 마시고~ 언제든 연락주세요~!!^^※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
도시락 및 밑반찬 지원 서비스 전달 봉사자 모집,대구,달서구,공통,"도시락 및 밑반찬 지원 서비스 전달 봉사자 모집성서상록수노인복지센터에서는 거동이 불편하거나 경제적 어려움으로 인해 식사가 어려운 어르신들을 위해서 도시락 및 밑반찬 지원서비스를 진행하고 있습니다.지역의 저소득 재가어르신들을 위한 도시락 및 밑반찬 전달자원봉사를 함께해주실 귀한 손길을 찾고 있습니다. 많은 관심과 참여 부탁드립니다.1. 배달 봉사가. 봉사시간 : 매주 월, 화, 수, 목, 금 중 월1회 또는 주1회 / 10:50~13:00나. 봉사내용 - 운전봉사(자차 소유하신 분 또는 운전 능숙자) - 배달 보조 - 장기동, 감삼동, 죽전동, 용산동 일대 (도시락10가구, 밑반찬 20가구)다. 담당자 : 성서상록수노인복지센터 황미은 사회복지사여러분의 많은 지원 바랍니다!※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
