제목,지역,소분류,성별,내용
[수원]천사무료급식소 자원봉사자모집,경기,수원시,공통,"천사무료급식소 세류점 자원봉사자 모집합니다^^- 행사일시 : 매주 화/목/토 (봉사가능 하신 요일에 오시면됩니다.)- 집합장소 : 경기도 수원시 권선구 정조로 392-1 , 천사무료급식소 세류지소- 집합시간 : 오전10시까지 오시면됩니다^^ (봉사시간은 보통 10시~14시)- 봉사내용 : 독거어르신들 위한 무료급식봉사 (배식, 설거지, 선물나눠주기 등)- 봉사혜택 : 본 연맹은 자원봉사인증기관으로 자원봉사자 전원 실적반영 및 점심제공- 학생봉사자우대- 전국천사무료급식소 사이트 바로가기 : http://www.1004n.co.kr* VMS 신청 후 문자부탁드립니다010-6772-0032, 세류지소 담당자문자작성내용 : 성함/생년월일/성별/봉사신청내용※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
[종로]천사무료급식소 자원봉사자모집,서울,종로구,공통,"천사무료급식소 종로지점 자원봉사자 모집합니다^^- 행사일시 : 매주 화/목/토 (봉사가능 하신 요일에 오시면됩니다.)- 집합장소 : 서울특별시 종로구 돈화문로 4길 29- 집합시간 : 오전10시까지 오시면됩니다^^ (봉사시간은 보통 10시~14시)- 봉사내용 : 독거어르신들 위한 무료급식봉사 (배식, 설거지, 선물나눠주기 등)- 봉사혜택 : 본 연맹은 자원봉사인증기관으로 자원봉사자 전원 실적반영 및 점심제공- 학생봉사자우대- 전국천사무료급식소 사이트 바로가기 : http://www.1004n.co.kr* VMS 신청 후 문자부탁드립니다010-7455-0031 종로지소담당자.문자작성내용 : 성함/생년월일/성별/봉사신청내용※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
홀트 가족자원봉사단 23기 모집!!,대구,수성구,공통,"*홀트가족자원봉사단이란?지역사회 구성의 최소 단위라고 할 수 있는 가족(3인이상)이 도움을 필요로 하는지역사회 내 소외계층 및 지역사회를 위한 봉사활동을 통해 가족 간의 유대관계 강화 및 이웃 사랑을 실천하는 활동*모집안내-대상 : 3인이상의 가족단위-모집인원 : 5가정-모집기간 : 2019년 2월 20일까지-활동기간 : 2019년 3월 ~ 12월, 매월 1회 (둘째주 토)-활동내용 : 자원봉사자 교육·지역사회봉사·특정사업봉사 등-신청 및 문의 : 홀트복지관 ☎ 746-7501※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
광주YWCA 하랑 클럽 모집,광주,북구,공통,"광주YWCA 대학Y클럽 '하랑'모집※ 북구청소년어울림마당 기획, 청소년유해환경감시단 활동, 대학청년Y 전국협의회, 전국 20여개 대학Y 교류 리더쉽 개발 및 친목※ 주요 혜택 : 봉사활동 확인서, 표창장 부여(활동 내용※ 지원 방법 : 광주YWCA 홈페이지에 첨부된 지원신청서 작성 sehwa0207@nate.com으로 접수※. 문 의 처 : 광주YWCA- 062)609-1305 김세화 간사※ 광주YWCA홈피- http://kjywca.or.kr/ ※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
청소년 공연봉사단 ‘제제’ 2기를 모집합니다.,부산,중구,공통,"청소년 공연봉사단 ‘제제’ 2기를 모집합니다. ○ 모집기간 : 2019년 1월 28일 ~ 2019년 2월 28일까지 ○ 활동 내용은 : 수화공연활동, 수화교육, 홍보 캠페인, 플래시 몹 ○ 활동기간 : 장기적 활동 (매월 3회, 일요일 13:00~15:00) ○ 활동장소 : 중구 40계단문화관 및 부산 전지역 ○ 신청 자격은?？ 댄스, 노래, 연기 등의 재능과 끼를 발산하고 싶은 17~24세의 청소년 - 책임감을 가지고 꾸준히 활동하실 학생만!- 수화교육도 병행하니 수화를 모르셔도 괜찮아요~ ○ 접수방법 :　VMS신청 후 다음 번호로 꼭 문자 남겨주세요!!!　 1. 문자발송내용 : 제제2기 / 이름 / 나이2. 문자발송 및 문의 ？ 010-9640-0907 (문자 미전송시 참여불가)○ 조용한수다는?* 현 부산광역시 사회복지협의회 '지역사회봉사단’* 현 부산광역시 선거관리위원회 공정선거 홍보대사* 2017 국무총리 표창* 2017 행복나눔인상 보건복지부 장관 표창 ※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
2019년 굿네이버스 대전서부지부 대학생자원봉사동아리 GNee 3기모집,대전,서구,공통,■ 아래 URL접속 ▶ 지원서 제출■ http://naver.me/xv74PaJW■ 문의 : 042-826-0140 박현문 간사※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)
문화공연,인천,동구,공통,문화공연 및 노래봉사※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)
[굿네이버스 인천본부] NGO봉사단 9기,인천,남동구,공통,"안녕하세요.  굿네이버스 인천본부에서는인천지역에서 다채로운 봉사활동을 펼쳐줄 NGO봉사단 9기를 모집합니다~~!♡▶접수기간 2019.1.21(월) ~ 2019. 2.11(월) 17시까지▶접수방법http://sinchon.goodneighbors.k 접속하여 지원서를 다운로드받아, 작성하여 이메일접수(gn4421391@naver.com)▶제출방법 지원자 이름을 파일명에 작성하여 접수NGO봉사단 9기 지원_이름.hwp▶문의사항032-442-1391 김아영 대리관심 있는 분들의 많은 지원 바랍니다 :)※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
2019 굿네이버스 대구남부지부 대학생자원봉사동아리 굿프렌즈 모집,대구,달서구,공통,"2019년 굿네이버스 대구남부지부 대학생자원봉사 동아리 “굿프렌즈” 모집 ■ 모집대상- 지역 내 거주 중인 열정과 패기가 넘치는 대학생 및 휴학생- 주 1회 이상 정기적인 활동이 가능한 성실한 자- 지치지 않는 체력과 지구력을 가진 자- 사회봉사(30시간) 학점 이수가 필요한 자- 그 외 본 기관에서 봉사활동을 하고 싶은 자■ 활동내용- 인형극 : 초등학생 대상 아동성폭력예방인형극 진행- 지역아동센터 : 지역아동센터 이용 아동 대상 학습지도 및 정서지원, 지역아동센터 행정업무 보조- 캠페인 : 지역 시민 대상 아동권리옹호캠페인 진행 및 후원자 발굴■ 신청기간- 2019년 1월 24일 ~ 1월 31일 (*선착순 마감)■ 지원방법- 신청서 작성 URL 클릭하여 작성 후 제출 ( http://naver.me/xogjGyAZ ) ■ 활동혜택- 자원봉사활동을 통한 학점이수 (단, 해당학교에 한함)- 활동 수료증 및 우수자원봉사자 표창- 자원봉사활동 시간 인증 (VMS)- 굿네이버스 프로그램 참여 우선권- 다양한 인적 네트워크 형성■ 문의- 굿네이버스 대구남부지부 오은주 간사 053-623-1391 (카카오톡 ndaegu1391)※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
[인천청소년문화센터] 대학생자원봉사자 모집,인천,남동구,공통,"○ 활동업무 : 센터 인포메이션, 이용 청소년 관리, 프로그램 보조, 사무보조 등○ 운영시간    - 화~토 : 09:00~21:00    - 일요일 : 09:00~18:00○ 활동시간 : 1일 4시간~8시간/ 총 4회 이상(4회 미만 시 입력 불가)○ 신청방법 : 센터 방문 접수/ vms로 신청해도 센터로 방문 접수해야만 활동 가능함○ 기      타 : 4회 봉사가 완료된 시점에서 익월에 봉사시간 입력    (예시, ① 1월에 4시간씩 4회 봉사 한 경우, 2월 첫주에 봉사시간 입력됨/            ② 1월에 4시간씩 3회, 2월에 4시간 1회 봉사 한 경우, 3월 첫주에   봉사시간 입력됨)○ 문      의 : 인천청소년문화센터 (032-429-1318)※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
부산 다사랑요양병원에서 음악치료 및 예술공연단을 모집합니다^^,부산,북구,공통,"부산 만덕 다사랑요양병원애서 공연봉사자(개인, 단체)를 모집합니다.현재 민요, 춤, 웃음치료공연단이 없어 이쪽으로 재능이 있으신분을 찾고있습니다 ^^ 매월 1회 정기공연이나, 단기공연도 환영합니다^^일시: 평일 중으로 협의가능, 2-3시(1시간공연)장소: 부산시 북구 만덕동 136-2 다사랑요양병원전화번호: 051-332-7800(평일 오전9시-오후5시30분, 다사랑요양병원 사회복지사)*VMS 봉사시간등록가능※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
[초록우산 어린이재단] 아동권리옹호서포터즈 '아이누리 youth 4기' 모집,서울,마포구,공통,초록우산 어린이재단 서울아동옹호센터에서는 아동권리의식 증진을 위한 아동권리옹호서포터즈 ‘아이누리 Youth 4기’를 모집합니다. 1. 모집 인원: 총 10명 (모니터링팀 5명 / CFAcc팀 5명) 2. 모집 기간: 2019년 1월 31일(목) 까지 3. 모집 대상: 아동권리에 관심 있는 대학(원)생 및 휴학생 4. 활동내용 :1) 서울시 아동정책을 모니터링하고 정책 제안을 진행하는 아동권리모니터링단 지원 (온라인 활동/  연4회 오프라인 간담회)2) 아동보호와 관련된 이슈를 찾아보고 지역사회 및 정부에 시스템 개선을 제안하는 CFAcc 지원 (매달 격주 토요일) 5. 활동 기간: 2019년 2월 ~ 12월 (2월: 오리엔테이션 진행 예정 / 일자는 추후 안내) 6. 활동 혜택- 활동증명서 발급 및 우수단원 표창- 각종 교육기회 제공- 자원봉사활동 시간 지급 7. 지원하는 방법- http://naver.me/G1vKCsqh  해당 링크로 접속 후 지원서 작성 8. 문의초록우산 어린이재단 서울아동옹호센터 허승지 02)3789-1279  ※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)
굿네이버스 강원서부지부 성폭력예방인형극 강사 모집,강원,원주시,공통,"<강원서부지부(강원서부아동보호전문기관) CES 강사 채용>강원서부지부(강원서부아동보호전문기관)는 아래와 같이 함께 일할 직원을 채용하고자 합니다. 강원서부지부(강원서부아동보호전문기관)의 비전을 함께 이루어갈 도전정신과 열정을 가진 참신한 인재들의 많은 지원을 바랍니다. *CES란? 굿네이버스에서 진행되는 아동성폭력예방교육으로, 6~7세 아동을 대상으로 하는 유아프로그램 Ⅰ. 모집분야 및 지원자격  1. 채용인원 : 0명  2. 근무지역 : 강원도 원주시  3. 근무시작일 : 2019년 1월 중  4. 지원자격 : 재학생 및 기졸업자  5. 근무조건    1) 근무시간 : CES 교육 진행(40분) + 교육 장소 이동시간    2) 근무형태 : 상시    3) 계약기간 : 2019년 2월 01일 ~ 2019년 12월 31일(채용일정에 따라 변경될 수 있음.)    4) 급여 및 복리후생 : 교육 회기별 일만원(\10,000)Ⅱ. 전형과정 및 일정안내  1. 서류접수 :  2019.01.17.(목)~2019.01.29.(화) / 이메일 접수  2. 서류심사 :  2019.01.30.(수) / 결과발표 예정일 : 2019.01.30.(수)  3. 면접전형 : 2019.02.01.(금) / 장소 : 강원서부아동보호전문기관 / 결과발표 예정일 : 2019.02.01.(금) Ⅲ. 입사지원 안내  1. 서류접수 기간 : 2019.01.17.(목)~2019.01.29.(화) 17시까지(시간엄수)  2. 접수 방법 : 입사지원서(강원서부아동보호전문기관 홈페이지 '공지사항'에서 다운) 작성 후 이메일 발송(wonju@gni.kr)   *이메일 접수만 가능  3. 서류심사 결과 발표 : 2019.01.30.(수) 오후 중 개별 전화/SMS통보(합격/불합격 모두 통보)  4. 면접전형 : 2019.02.01.(금)  *구체적인 일정은 개별 전화/SMS통보  5. 면접전형 결과 발표 : 면접전형 후 개별 전화/SMS통보(합격/불합격 모두 통보)  *면접일정 및 결과발표일은 기관 일정으로 인해 변경될 수 있습니다. Ⅳ. 응시원서 접수 시 제출서류  1. 최종학력 졸업(예정)증명서 및 성적증명서 각 1부  2. 주민등록등본 1부 / 주민등록초본 1부(남자만 해당, 군 경력 사항만 포함/개명시)  *주민등록등본(주민등록번호 전체)  3. 자격증(사본) 각 1부(지원서 내 작성자에 한함)  4. 기타 증명서류 각 1부(지원서 내 작성자에 한함) Ⅴ. 기타사항  -상기 일정은 내부사정에 따라 변동될 수 있으며, 변동 시 개별 공지 됩니다. Ⅵ. 문의   -이메일(wonju@gni.kr) 또는 전화(033-766-1391) / 담당자 : 박서연 간사※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
(재)가톨릭아동청소년재단 12기 청소년운영위원회 모집,인천,동구,여,"<가톨릭아동청소년재단 12기 청소년운영위원회를 모집합니다!> 1. 지원자격 : 청소년 자치활동에 관심있는 14-19세 청소년 2. 활동내용- 매월 1회 정기회의- 재단 및 운영시설 프로그램 모니터링, 평가 및 제언- 자체적인 프로그램 기획 및 운영- 지역 내 청소년 축제, 캠페인 등 청소년 행사 참여 3. 활동기간 : 2019년 2월 ~ 2020년 1월 4. 활동특전- 위촉장, 봉사활동확인서(VMS)발급, 우수위원 표창- 다양한 교육 및 프로그램 참가기회 제공 5. 신청방법재단 홈페이지 > 맑음게시판 > 공지사항 > 첨부파일 참가신청서 작성 후 E-mail(youth@yism.or.kr) 제출# 문의사항 : 032-766-7942 (박은미 간사) 7. 모집일정- 서류접수 : 2019. 1. 31(목) 까지- 서류 합격 발표 : 2019. 2. 8(금)- 면접 심사 : 2019. 2. 16(토)- 최종 합격 발표 : 2019. 2. 18(월) * 청소년들의 많은 관심과 참여 바랍니다!* ※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
